original_index,event_id,tweet_id,text,user_id,created_at,user_loc,place_type,place_full_name,place_country_code,hashtags,user_mentions,image_urls,entities,words,filtered_words,sampled_words,date
67978,493,265517277431078912,Five bombs blast in Bahraini capital killing two. http://t.co/c5dGwpNW,232944394,2012-11-05 18:13:46,,,,,[],[],[],"[('Five', 'CARDINAL'), ('Bahraini', 'GPE'), ('two', 'CARDINAL')]","['two', 'kill', 'bomb', 'five', 'capital', 'blast', 'Bahraini']","['two', 'kill', 'bomb', 'five', 'capital', 'blast', 'bahraini']",[],2012-11-05
68114,497,265517323794915328,"PM orders sex abuse inquiry probe David Cameron is to appoint a ""senior independent figure"" to examine how claims of  http://t.co/kAyYlgHf",187148537,2012-11-05 18:13:57,"Birmingham, UK",,,,[],[],[],"[('David Cameron', 'PERSON')]","['sex', 'probe', 'pm', 'independent', 'claim', 'examine', 'Cameron', 'order', 'appoint', 'abuse', 'David', 'figure', 'senior', 'inquiry']","['sex', 'probe', 'pm', 'independent', 'claim', 'examine', 'cameron', 'order', 'appoint', 'abuse', 'david', 'figure', 'senior', 'inquiry']",[],2012-11-05
67979,493,265517474575962113,► Breaking News: Officials call bomb blasts that killed 2 in Bahrain terrorism: A series of bomb blasts in Bahra... http://t.co/qKnkA9r7,85799719,2012-11-05 18:14:33,Planet Earth,,,,[],[],[],"[('Breaking News', 'WORK_OF_ART'), ('2', 'CARDINAL'), ('Bahrain', 'GPE'), ('Bahra', 'GPE')]","['Bahra', 'kill', 'terrorism', 'call', 'bomb', '►', 'News', 'Breaking', 'series', 'blast', 'Bahrain', 'Officials']","['bahra', 'kill', 'terrorism', 'call', 'bomb', 'news', 'breaking', 'series', 'blast', 'bahrain', 'officials']",['bahra'],2012-11-05
67980,493,265517495820103680,Officials call bomb blasts that killed 2 in Bahrain terrorism: A series of bomb blasts in Bahrain's capital kill... http://t.co/rtEvKMj8,390617375,2012-11-05 18:14:38,Nashville,,,,[],[],[],"[('2', 'CARDINAL'), ('Bahrain', 'GPE'), ('Bahrain', 'GPE')]","['kill', 'terrorism', 'official', 'bomb', 'call', 'bahrain', 'capital', 'series', 'blast', 'Bahrain']","['kill', 'terrorism', 'official', 'bomb', 'call', 'bahrain', 'capital', 'series', 'blast', 'bahrain']",[],2012-11-05
23390,52,265518888027033601,Everyone #VOTE tomorrow #OBAMA2012,220876669,2012-11-05 18:20:10,texas ☹,,,,"['VOTE', 'OBAMA2012']",[],[],"[('tomorrow', 'DATE')]","['tomorrow', 'Everyone']","['tomorrow', 'everyone']",[],2012-11-05
23391,52,265519110379667456,“@OVOdawood: Everyone #VOTE tomorrow #OBAMA2012”!!!!!!!!!,487109157,2012-11-05 18:21:03,,,,,"['VOTE', 'OBAMA2012']",[2658382958],[],"[('tomorrow', 'DATE')]","['tomorrow', 'Everyone', '“', '""']","['tomorrow', 'everyone']",[],2012-11-05
68115,497,265519236494016512,David Cameron announces inquiry into 'dreadful' Tory child abuse claims http://t.co/jRkJL5rZ,19709510,2012-11-05 18:21:33,London,,,,[],[],[],"[('David Cameron', 'PERSON')]","['claim', 'announce', 'dreadful', 'Cameron', 'child', 'abuse', 'David', 'Tory', 'inquiry']","['claim', 'announce', 'dreadful', 'cameron', 'child', 'abuse', 'david', 'tory', 'inquiry']",[],2012-11-05
55456,307,265519307662974976,Coptic Church elects new pope http://t.co/YzwGpIHV #Christian,203883420,2012-11-05 18:21:50,USA,,,,['Christian'],[],[],"[('Coptic Church', 'ORG'), ('Christian', 'NORP')]","['elect', 'pope', 'new', 'Coptic', 'Church']","['elect', 'pope', 'new', 'coptic', 'church']",[],2012-11-05
23392,52,265520381396389888,Make sure Yall VOTE this man in tomorrow. He needs it #4Terms http://t.co/Yf1BSe8H,99036334,2012-11-05 18:26:06,"ÜT: 40.710351,-73.755797",,,,['4Terms'],[],[],"[('tomorrow', 'DATE')]","['tomorrow', 'VOTE', 'yall', 'make', 'man', 'sure', 'need']","['tomorrow', 'vote', 'yall', 'make', 'man', 'sure', 'need']",[],2012-11-05
68116,497,265520448375246848,"PM orders sex abuse inquiry probe: David Cameron is to appoint a ""senior independent figure"" to examine how claims of sexual abuse at...",175584262,2012-11-05 18:26:22,,,,,[],[],[],"[('David Cameron', 'PERSON')]","['sex', 'probe', 'pm', 'independent', 'claim', 'examine', 'sexual', 'Cameron', 'order', 'appoint', 'abuse', 'David', 'figure', 'senior', 'inquiry']","['sex', 'probe', 'pm', 'independent', 'claim', 'examine', 'sexual', 'cameron', 'order', 'appoint', 'abuse', 'david', 'figure', 'senior', 'inquiry']",[],2012-11-05
57514,337,265520792505298944,"""@allout: HUGE: #Malawi suspends #LGBT criminalization laws http://t.co/2ukG4UAC"" &lt;BLIMEY",40238196,2012-11-05 18:27:44,London,,,,"['Malawi', 'LGBT']",[194307466],[],"[('Malawi', 'PERSON'), ('#', 'CARDINAL'), ('LGBT', 'ORG')]","['law', 'huge', 'ltblimey', 'criminalization', 'suspend']","['law', 'huge', 'ltblimey', 'criminalization', 'suspend']",['ltblimey'],2012-11-05
68039,495,265521195020066817,US-Japan hold military exercises - The United States and Japan began joint military exercises Monday amid simmering ... http://t.co/nBCjbmtu,379531670,2012-11-05 18:29:20,HongKong,,,,[],[],[],"[('US', 'GPE'), ('Japan', 'GPE'), ('The United States', 'GPE'), ('Japan', 'GPE'), ('Monday', 'DATE')]","['United', 'Japan', 'amid', 'simmer', 'exercise', 'USJapan', 'begin', 'States', 'Monday', 'hold', 'joint', 'military']","['united', 'japan', 'amid', 'simmer', 'exercise', 'usjapan', 'begin', 'states', 'monday', 'hold', 'joint', 'military']",['usjapan'],2012-11-05
68040,495,265521195074592769,US-Japan hold military exercises - The United States and Japan began joint military exercises Monday amid simmering ... http://t.co/EPpEMkBh,374859560,2012-11-05 18:29:20,Hong Kong,,,,[],[],[],"[('US', 'GPE'), ('Japan', 'GPE'), ('The United States', 'GPE'), ('Japan', 'GPE'), ('Monday', 'DATE')]","['United', 'Japan', 'amid', 'simmer', 'exercise', 'USJapan', 'begin', 'States', 'Monday', 'hold', 'joint', 'military']","['united', 'japan', 'amid', 'simmer', 'exercise', 'usjapan', 'begin', 'states', 'monday', 'hold', 'joint', 'military']",['usjapan'],2012-11-05
68074,496,265521195020075008,Clear plan needed for Europe: Wen - China's premier told a summit of Asian and European leaders Monday that major ec... http://t.co/sl24R6fx,374859560,2012-11-05 18:29:20,Hong Kong,,,,[],[],[],"[('Europe', 'LOC'), (""Wen - China's"", 'GPE'), ('Asian', 'NORP'), ('European', 'NORP'), ('Monday', 'DATE')]","['tell', 'Europe', 'asian', 'ec', 'Chinas', 'Monday', 'european', 'summit', 'leader', 'plan', 'need', 'premier', 'major', 'clear', 'Wen']","['tell', 'europe', 'asian', 'ec', 'chinas', 'monday', 'european', 'summit', 'leader', 'plan', 'need', 'premier', 'major', 'clear', 'wen']",[],2012-11-05
23393,52,265521266449059842,Unbelievably excited to vote for the first time tomorrow. What I'm most excited for is VOTING NO on the marriage amendment. Equality for all,300943012,2012-11-05 18:29:37,MN,,,,[],[],[],"[('Unbelievably', 'ORG'), ('first', 'ORDINAL'), ('tomorrow', 'DATE')]","['tomorrow', 'voting', 'be', 'vote', '-PRON-', 'amendment', 'unbelievably', 'equality', 'first', 'marriage', 'time', 'excited']","['tomorrow', 'voting', 'be', 'vote', 'amendment', 'unbelievably', 'equality', 'first', 'marriage', 'time', 'excited']",[],2012-11-05
68216,499,265521908236304384,Hundreds protest alleged Ukrainian election fraud,734339172,2012-11-05 18:32:10,,,,,[],[],[],"[('Hundreds', 'CARDINAL'), ('Ukrainian', 'NORP')]","['protest', 'ukrainian', 'fraud', 'allege', 'election', 'hundred']","['protest', 'ukrainian', 'fraud', 'allege', 'election', 'hundred']",[],2012-11-05
55102,304,265522239368200192,Iran sets up new base near disputed islands http://t.co/peQGM2vm,60266286,2012-11-05 18:33:29,Thane,,,,[],[],[],"[('Iran', 'GPE')]","['set', 'new', 'dispute', 'island', 'Iran', 'base', 'near']","['set', 'new', 'dispute', 'island', 'iran', 'base', 'near']",[],2012-11-05
67981,493,265522373833392129,AP News - #Bahrain: 2 killed in bomb blasts http://t.co/NioEu7tm,20859275,2012-11-05 18:34:01,"Washington, DC",,,,['Bahrain'],[],[],"[('AP News', 'ORG'), ('Bahrain', 'GPE'), ('2', 'CARDINAL')]","['kill', 'AP', 'bomb', 'News', 'blast']","['kill', 'ap', 'bomb', 'news', 'blast']",[],2012-11-05
68217,499,265522520520806401,#news Hundreds protest alleged Ukrainian election fraud http://t.co/ElwzJ0DO #headlines,33834391,2012-11-05 18:34:36,"Bozeman, MT",,,,"['news', 'headlines']",[],[],"[('#', 'CARDINAL'), ('Hundreds', 'CARDINAL'), ('Ukrainian', 'NORP'), ('#', 'CARDINAL')]","['protest', 'ukrainian', 'fraud', 'allege', 'election', 'hundred']","['protest', 'ukrainian', 'fraud', 'allege', 'election', 'hundred']",[],2012-11-05
57515,337,265522663248773121,New post: Same-sex laws temporarily suspended in Malawi http://t.co/XtcXCmiw,607985709,2012-11-05 18:35:10,,,,,[],[],[],"[('Malawi', 'PERSON')]","['post', 'law', 'temporarily', 'new', 'Malawi', 'Samesex', 'suspend']","['post', 'law', 'temporarily', 'new', 'malawi', 'samesex', 'suspend']",[],2012-11-05
23394,52,265523078191276032,I don't want to live in a world where Mitt Romney is president of the United States,65943397,2012-11-05 18:36:49,Ireland,,,,[],[],[],"[('Mitt Romney', 'PERSON'), ('the United States', 'GPE')]","['do', 'United', 'not', 'president', 'Mitt', 'Romney', 'world', 'States', 'want', 'live']","['do', 'united', 'not', 'president', 'mitt', 'romney', 'world', 'states', 'want', 'live']",[],2012-11-05
57688,339,265523103289966594,I am looking forward to seeing Tammy Baldwin as the next United States Senator from WI &amp; one step closer to restoring sanity in the state.,17587553,2012-11-05 18:36:55,"Brooklyn, NY",,,,[],[],[],"[('Tammy Baldwin', 'PERSON'), ('United States', 'GPE'), ('WI &amp', 'ORG'), ('one', 'CARDINAL')]","['Baldwin', 'state', 'amp', 'United', 'one', 'restore', 'sanity', 'step', 'closer', 'look', 'forward', 'see', 'WI', 'States', 'Tammy', 'next', 'Senator']","['baldwin', 'state', 'amp', 'united', 'one', 'restore', 'sanity', 'step', 'closer', 'look', 'forward', 'see', 'wi', 'states', 'tammy', 'next', 'senator']",[],2012-11-05
67982,493,265523867039195138,I uploaded a @YouTube video http://t.co/kRElHLQh Bahrain bomb blasts kill two foreign workers,122513285,2012-11-05 18:39:57,Canada ,,,,[],[10228272],[],"[('Bahrain', 'GPE'), ('two', 'CARDINAL')]","['two', 'kill', 'video', 'bomb', 'worker', 'Bahrain', 'blast', 'foreign', 'upload']","['two', 'kill', 'video', 'bomb', 'worker', 'bahrain', 'blast', 'foreign', 'upload']",[],2012-11-05
23395,52,265524105959309312,excited to be Voting tomorrow,125867932,2012-11-05 18:40:54,Los Angeles ,,,,[],[],[],"[('Voting', 'GPE'), ('tomorrow', 'DATE')]","['tomorrow', 'Voting', 'excited']","['tomorrow', 'voting', 'excited']",[],2012-11-05
23396,52,265524332573372417,"Tomorrow, tomorrow...we're only a day away! No matter what you decide, KNOW what you're voting for. http://t.co/JfRB0hrK",176262966,2012-11-05 18:41:48,"Seattle, WA",,,,[],[],[],"[('Tomorrow', 'DATE'), ('tomorrow', 'DATE'), ('KNOW', 'ORG')]","['tomorrow', 'be', 'vote', 'day', '-PRON-', 'tomorrowwere', 'away', 'KNOW', 'decide', 'matter']","['tomorrow', 'be', 'vote', 'day', 'tomorrowwere', 'away', 'know', 'decide', 'matter']",['tomorrowwere'],2012-11-05
57516,337,265524399455760384,Don't give me none of that the bible says its a sin nonsense. Last time I checked Malawi wasn't a God fearing nation.,179844642,2012-11-05 18:42:04,665,,,,[],[],[],"[('Malawi', 'PERSON')]","['be', 'give', 'not', 'nonsense', 'God', 'bible', 'none', 'check', 'Malawi', 'fear', 'say', 'last', 'time', 'nation', 'do', 'sin']","['be', 'give', 'not', 'nonsense', 'god', 'bible', 'none', 'check', 'malawi', 'fear', 'say', 'last', 'time', 'nation', 'do', 'sin']",[],2012-11-05
23397,52,265525175615901696,Not sure where to vote? Look up your polling location at http://t.co/b7ibgupr #INSOS,601188656,2012-11-05 18:45:09,"Danville, IN",,,,['INSOS'],[],[],"[('INSOS', 'ORG')]","['vote', 'location', 'sure', 'look', 'polling']","['vote', 'location', 'sure', 'look', 'polling']",[],2012-11-05
23398,52,265526194554933248,I'm Voting For Mitt Romney For Office Of President Of The United States.,29087761,2012-11-05 18:49:12,"Chicago, IL ",,,,[],[],[],"[('The United States', 'GPE')]","['be', 'United', '-PRON-', 'Romney', 'Mitt', 'Office', 'States', 'Voting', 'President']","['be', 'united', 'romney', 'mitt', 'office', 'states', 'voting', 'president']",[],2012-11-05
23399,52,265526383600599040,So excited to vote tomorrow!! 😃🇺🇸🇺🇸,346371970,2012-11-05 18:49:57,,,,,[],[],[],"[('tomorrow', 'DATE'), ('🇺', 'PERSON')]","['tomorrow', '🇺', 'vote', '🇸', 'excited', '😃']","['tomorrow', 'vote', 'excited']",[],2012-11-05
57517,337,265526622302638080,"OMG! Same-sex laws temporarily suspended in Malawi, police ordered not to arrest ... - New York Daily News  [a link in my bio]",588754637,2012-11-05 18:50:54,Find Here...:,,,,[],[],[],"[('Malawi', 'PERSON')]","['New', 'OMG', 'law', 'arrest', 'link', 'bio', 'temporarily', 'York', 'Daily', 'News', 'Malawi', 'order', 'Samesex', 'police', 'suspend']","['new', 'omg', 'law', 'arrest', 'link', 'bio', 'temporarily', 'york', 'daily', 'news', 'malawi', 'order', 'samesex', 'police', 'suspend']",[],2012-11-05
23400,52,265527155293827072,"Well, I've voted. Now it's just a matter of having an hourly stroke until tomorrow night.",45082510,2012-11-05 18:53:01,"New York, NY",,,,[],[],[],"[('hourly', 'TIME'), ('tomorrow night', 'TIME')]","['have', 'tomorrow', 'night', 'vote', 'well', '-PRON-', 'hourly', 'stroke', 'matter']","['have', 'tomorrow', 'night', 'vote', 'well', 'hourly', 'stroke', 'matter']",[],2012-11-05
57518,337,265527348139536385,Malawi news headline on BBC Focus on Africa - 'Malawi govt suspension of homosexuality laws' http://t.co/aMZIevkk,19226519,2012-11-05 18:53:47,Malawi,,,,[],[],[],"[('Malawi', 'PERSON'), ('BBC Focus', 'ORG'), ('Africa', 'LOC'), ('Malawi', 'PERSON')]","['Focus', 'law', 'suspension', 'headline', 'news', 'homosexuality', 'Malawi', 'BBC', 'govt', 'Africa']","['focus', 'law', 'suspension', 'headline', 'news', 'homosexuality', 'malawi', 'bbc', 'govt', 'africa']",[],2012-11-05
55147,305,265527536904204289,British Art World Figures Protest Possible Sale of a Henry Moore http://t.co/3oYJH7pI,48734917,2012-11-05 18:54:32,Denver,,,,[],[],[],"[('British Art World Figures Protest Possible Sale', 'ORG'), ('Henry Moore', 'PERSON')]","['sale', 'Henry', 'Moore', 'british', 'Protest', 'Possible', 'Figures', 'World']","['sale', 'henry', 'moore', 'british', 'protest', 'possible', 'figures', 'world']",[],2012-11-05
23401,52,265527784200364033,👏👏RT @BROWNRIDGE_2: Kinston tomorrow to vote.,270106050,2012-11-05 18:55:31,910,,,,[],[],[],"[('👏👏', 'PERSON'), ('Kinston', 'PERSON'), ('tomorrow', 'DATE')]","['tomorrow', 'vote', '👏', 'Kinston']","['tomorrow', 'vote', 'kinston']",[],2012-11-05
67878,492,265527926940893184,Suicide bomber kills 50 Syrian security men: Opposition http://t.co/0UJMkWKE,344229452,2012-11-05 18:56:05,"New Delhi, India",,,,[],[],[],"[('50', 'CARDINAL'), ('Syrian', 'NORP')]","['kill', 'security', 'Opposition', 'bomber', 'suicide', 'man', 'syrian']","['kill', 'security', 'opposition', 'bomber', 'suicide', 'man', 'syrian']",[],2012-11-05
23402,52,265528329745072128,"Voting tomorrow for #Obama that's my choice, please go exercise your right to vote too, no matter your decision...",27882066,2012-11-05 18:57:41,"ATL, Vegas, NC, Laffy ",,,,['Obama'],[],[],"[('tomorrow', 'DATE'), ('Obama', 'MONEY')]","['tomorrow', 'vote', 's', 'choice', 'please', 'matter', 'decision', 'exercise', 'that', 'right', 'go']","['tomorrow', 'vote', 'choice', 'please', 'matter', 'decision', 'exercise', 'that', 'right', 'go']",[],2012-11-05
67879,492,265528354894123009,Suicide bomber kills 50 Syrian security men: Opposition: An Islamist suicide car bomber killed at least 50 Syria... http://t.co/9UbQbafb,155863463,2012-11-05 18:57:47,Hyderabad,,,,[],[],[],"[('50', 'CARDINAL'), ('Syrian', 'NORP'), ('Islamist', 'NORP'), ('at least 50', 'CARDINAL'), ('Syria', 'GPE')]","['Syria', 'kill', 'security', 'Opposition', 'least', 'bomber', 'suicide', 'car', 'man', 'syrian', 'islamist']","['syria', 'kill', 'security', 'opposition', 'least', 'bomber', 'suicide', 'car', 'man', 'syrian', 'islamist']",[],2012-11-05
67880,492,265528694544662528,Are Syrian Kurds putting their support behind Bashar al-Assad? http://t.co/CVb26PrD #NoAgenda,448280935,2012-11-05 18:59:08,Gitmo Nation,,,,['NoAgenda'],[],[],"[('Syrian', 'NORP'), ('Kurds', 'NORP'), ('Bashar al-Assad', 'PERSON'), ('#', 'CARDINAL'), ('NoAgenda', 'ORG')]","['Bashar', 'Kurds', 'suppo', 'put', 'alAssad', 'Syrian', 'behind']","['bashar', 'kurds', 'suppo', 'put', 'alassad', 'syrian', 'behind']","['suppo', 'alassad']",2012-11-05
67983,493,265528824303861760,"Bahrain: 2 killed in bomb blasts: MANAMA, Bahrain     (AP) -- A series of bomb blasts in Bahrain's capital kille... http://t.co/ZPA13QED",32882388,2012-11-05 18:59:39,East coast United States,,,,[],[],[],"[('2', 'CARDINAL'), ('MANAMA', 'ORG'), ('Bahrain', 'GPE'), ('AP', 'ORG'), ('Bahrain', 'GPE')]","['kille', 'kill', 'AP', 'bomb', 'bahrain', 'capital', 'MANAMA', 'series', 'Bahrain', 'blast']","['kille', 'kill', 'ap', 'bomb', 'bahrain', 'capital', 'manama', 'series', 'bahrain', 'blast']",[],2012-11-05
68075,496,265528954591539201,Wen urges Asia-Europe co-op to promote world economy: Chinese Premier Wen Jiabao put forward a four-point propos... http://t.co/Ouo0rxMs,573746047,2012-11-05 19:00:10,Shanghai,,,,[],[],[],"[('Wen\xa0', 'PERSON'), ('Asia-Europe', 'LOC'), ('Chinese', 'NORP'), ('Wen Jiabao', 'PERSON'), ('four', 'CARDINAL')]","['urge', 'AsiaEurope', 'fourpoint', 'Jiabao', 'economy', 'propos', 'put', 'forward', 'Premier', 'world', 'promote', 'coop', 'chinese', 'Wen']","['urge', 'asiaeurope', 'fourpoint', 'jiabao', 'economy', 'propos', 'put', 'forward', 'premier', 'world', 'promote', 'coop', 'chinese', 'wen']","['asiaeurope', 'fourpoint']",2012-11-05
67881,492,265529420159258624,Car bomb in Syria's Hama 'kills 50 pro-regime fighters' http://t.co/uvSLFwLO,309891858,2012-11-05 19:02:01,WWW.SPYEYES.SE,,,,[],[],[],"[('Syria', 'GPE'), ('Hama', 'ORG'), ('50', 'CARDINAL')]","['kill', 'Syrias', 'bomb', 'fighter', 'car', 'Hama', 'proregime']","['kill', 'syrias', 'bomb', 'fighter', 'car', 'hama', 'proregime']",['proregime'],2012-11-05
68218,499,265530305291620352,Revote Urged In 5 Election Districts In Ukraine: Revote urged in 5 election districts in Ukraine,321232986,2012-11-05 19:05:32,,,,,[],[],[],"[('5', 'CARDINAL'), ('Ukraine', 'GPE'), ('5', 'CARDINAL'), ('Ukraine', 'GPE')]","['urge', 'district', 'election', 'Revote', 'Ukraine']","['urge', 'district', 'election', 'revote', 'ukraine']",[],2012-11-05
23403,52,265530422329475073,Man I want Obama to win so much #TEAMOBAMA,305161513,2012-11-05 19:06:00,Eating a doughnut ✌,,,,['TEAMOBAMA'],[],[],"[('Obama', 'PERSON')]","['Obama', 'much', 'man', 'win', 'want']","['obama', 'much', 'man', 'win', 'want']",[],2012-11-05
23404,52,265530707588292608,"If Obama doesn't win tomorrow, I'll be depressed all the way until 2016  . . .",274050916,2012-11-05 19:07:08,Georgia,,,,[],[],[],"[('Obama', 'PERSON'), ('tomorrow', 'DATE'), ('2016  ', 'DATE')]","['tomorrow', 'depressed', 'not', 'Obama', 'Ill', 'win', 'way', 'do']","['tomorrow', 'depressed', 'not', 'obama', 'ill', 'win', 'way', 'do']",[],2012-11-05
23405,52,265530892183814144,“@_iHonestlyDGAF: Damn i hope and pray Obama win this election”did you #vote ?,900345986,2012-11-05 19:07:52,"Virginia, USA",,,,['vote'],[3040402144],[],"[('Obama', 'PERSON'), ('#vote', 'MONEY')]","['Obama', 'Damn', '""', 'election', 'win', 'pray', 'hope', '“']","['obama', 'damn', 'election', 'win', 'pray', 'hope']",[],2012-11-05
23406,52,265531101915795457,Damn Da Election Is TOMORROW..#OBAMA,246987051,2012-11-05 19:08:42,"Birmingham, AL",,,,['OBAMA'],[],[],[],"['Damn', 'election', 'tomorrow', 'Da']","['damn', 'election', 'tomorrow', 'da']",[],2012-11-05
23407,52,265531483517775872,Puerto Rico Vote May Lead to 51st U.S. State http://t.co/QEuP62aK,46612665,2012-11-05 19:10:13,"Bucharest, Romania",,,,[],[],[],"[('Puerto Rico', 'GPE'), ('51st', 'DATE'), ('U.S. State', 'ORG')]","['51st', 'May', 'state', 'vote', 'Pueo', 'lead', 'US', 'Rico']","['may', 'state', 'vote', 'pueo', 'lead', 'us', 'rico']",['pueo'],2012-11-05
55457,307,265531697670529024,Egypt's Coptic Christians pick new pope - http://t.co/6CBwYudY http://t.co/UdjJfDLg,26960529,2012-11-05 19:11:04,"Los Angeles, CA",,,,[],[],[],"[('Egypt', 'GPE'), ('Coptic Christians', 'NORP')]","['pick', 'egypt', 'Christians', 'new', 'pope', 'coptic']","['pick', 'egypt', 'christians', 'new', 'pope', 'coptic']",[],2012-11-05
57425,333,265532272042713090,turkey bacon and sausage is the devil,171954230,2012-11-05 19:13:21,,,,,[],[],[],[],"['sausage', 'bacon', 'devil', 'turkey']","['sausage', 'bacon', 'devil', 'turkey']",[],2012-11-05
23408,52,265533471676575745,Hope the eagles get their shit together tonight because if they win I win the football pool at my work #EasyMoney,400228168,2012-11-05 19:18:07,"Chicago, IL",,,,['EasyMoney'],[],[],"[('tonight', 'TIME'), ('EasyMoney', 'ORG')]","['football', 'get', 'tonight', 'together', 'work', 'win', 'eagle', 'hope', 'shit', 'pool']","['football', 'get', 'tonight', 'together', 'work', 'win', 'eagle', 'hope', 'shit', 'pool']",[],2012-11-05
23409,52,265533748555165696,Obama wins! #earlytweet,101284033,2012-11-05 19:19:13,Florida USA,,,,['earlytweet'],[],[],[],"['win', 'Obama']","['win', 'obama']",[],2012-11-05
23410,52,265533857623838721,when Obama wins I want to see him do the moonwalk lol,449447420,2012-11-05 19:19:39,"Los Angeles, CA",,,,[],[],[],"[('Obama', 'PERSON')]","['Obama', 'moonwalk', 'win', 'see', 'want', 'lol']","['obama', 'moonwalk', 'win', 'see', 'want', 'lol']",[],2012-11-05
23411,52,265533882647064577,I Hope Obama Wins Tommar !,389274087,2012-11-05 19:19:45,Free My Nigga Scoop ( Fredo) ,,,,[],[],[],[],"['Hope', 'Tommar', 'Wins', 'Obama']","['hope', 'tommar', 'wins', 'obama']",['tommar'],2012-11-05
57689,339,265534063077650432,New York State Senate Races Tighter After Storm: Republicans have long been favored to keep control of the State... http://t.co/Nd7DBTln,170414647,2012-11-05 19:20:28,Banjarnegara,,,,[],[],[],"[('New York State', 'GPE'), ('Republicans', 'NORP'), ('State', 'ORG')]","['New', 'Races', 'state', 'State', 'keep', 'York', 'Republicans', 'ore', 'control', 'long', 'Tighter', 'Senate', 'storm']","['new', 'races', 'state', 'state', 'keep', 'york', 'republicans', 'ore', 'control', 'long', 'tighter', 'senate', 'storm']",[],2012-11-05
57581,338,265535925436702720,Central East Chiropractic offers help with pain relief and wellness in Fresno.http://t.co/fJx8bw4Y,797005958,2012-11-05 19:27:52,rln.norated.rated dikit ok,,,,[],[],[],"[('Central East Chiropractic', 'LOC'), ('Fresno.http://t.co', 'GPE')]","['offer', 'Fresno', 'Central', 'East', 'Chiropractic', 'wellness', 'relief', 'help', 'pain']","['offer', 'fresno', 'central', 'east', 'chiropractic', 'wellness', 'relief', 'help', 'pain']",[],2012-11-05
68117,497,265536097348640768,David Cameron announces inquiries into 'dreadful' Tory child abuse claims http://t.co/sLAWyxXV,19709510,2012-11-05 19:28:33,London,,,,[],[],[],"[('David Cameron', 'PERSON')]","['claim', 'announce', 'dreadful', 'Cameron', 'child', 'abuse', 'David', 'Tory', 'inquiry']","['claim', 'announce', 'dreadful', 'cameron', 'child', 'abuse', 'david', 'tory', 'inquiry']",[],2012-11-05
55148,305,265536189774311424,Good work! It would be a travesty otherwise! “@guardianculture: MOL offers council's Henry Moore sculpture a new home http://t.co/2T7YKp2L”,23225549,2012-11-05 19:28:55,"London, England",,,,[],[46400289],[],"[('MOL', 'ORG'), ('Henry Moore', 'PERSON')]","['Henry', 'offer', 'Moore', 'council', 'sculpture', 'otherwise', '""', 'travesty', 'new', 'MOL', 'work', 'would', 'home', 'good']","['henry', 'offer', 'moore', 'council', 'sculpture', 'otherwise', 'travesty', 'new', 'mol', 'work', 'would', 'home', 'good']",[],2012-11-05
23412,52,265536239980134400,I hope she know I'm winning that bet,551496104,2012-11-05 19:29:07,,,,,[],[],[],[],"['be', '-PRON-', 'bet', 'win', 'know', 'hope']","['be', 'bet', 'win', 'know', 'hope']",[],2012-11-05
23413,52,265536688963588096,Romney to campaign in Ohio and Pennsylvania tomorrow,15292471,2012-11-05 19:30:54,"San Francisco, CA",,,,[],[],[],"[('Ohio', 'GPE'), ('Pennsylvania', 'GPE'), ('tomorrow', 'DATE')]","['tomorrow', 'Pennsylvania', 'romney', 'Ohio', 'campaign']","['tomorrow', 'pennsylvania', 'romney', 'ohio', 'campaign']",[],2012-11-05
57519,337,265536856647692288,Malawi Immediately Suspends Arrests of Gay Citizens: The small east African nation of Malaw... http://t.co/YeaIJDxG (via@TheAdvocateMag),739635697,2012-11-05 19:31:34,Tulsa Oklahoma,,,,[],[],[],"[('Malawi', 'PERSON'), ('African', 'NORP'), ('Malaw', 'PERSON')]","['immediately', 'african', 'Malaw', 'Citizens', 'Malawi', 'Arrests', 'small', 'nation', 'gay', 'east', 'suspend']","['immediately', 'african', 'malaw', 'citizens', 'malawi', 'arrests', 'small', 'nation', 'gay', 'east', 'suspend']",['malaw'],2012-11-05
23414,52,265537565577322496,I REALLY Hope Obama Win ! :),327062209,2012-11-05 19:34:23,fuck these GOOFY HOES ,,,,[],[],[],"[('Obama Win', 'PERSON')]","['Win', 'Obama', 'REALLY', 'hope']","['win', 'obama', 'really', 'hope']",[],2012-11-05
23415,52,265537636851142656,I hope Obama win,497234040,2012-11-05 19:34:40,"El Paso, TX",,,,[],[],[],"[('Obama', 'GPE')]","['win', 'Obama', 'hope']","['win', 'obama', 'hope']",[],2012-11-05
23416,52,265537670262960129,"The ‘Bread and Peace’ election forecasting model: Romney 53.4%, Obama 46.6% http://t.co/leNPiTMD",16491569,2012-11-05 19:34:48,"Washington, DC",,,,[],[],[],"[('Bread', 'PERSON'), ('53.4%', 'PERCENT'), ('Obama', 'GPE'), ('46.6%', 'PERCENT')]","['Obama', 'model', '’', 'forecasting', 'election', 'Romney', '‘', 'Peace', 'Bread']","['obama', 'model', 'forecasting', 'election', 'romney', 'peace', 'bread']",[],2012-11-05
